-0.00554
-0.00536
-0.00452
-0.00306
-0.00112
0.0011
0.00337
0.00541
0.00697
0.00783
0.00783
0.00693
0.00516
0.00268
-0.000277
-0.00337
-0.01177
-0.01384
-0.0143
-0.01294
-0.00975
-0.00496
0.00105
0.00768
0.01423
0.01993
0.02403
0.02593
0.02516
0.02168
0.015523
0.00723
-0.008
-0.01783
-0.0261
-0.03164
-0.03345
-0.03066
-0.02285
-0.01012
0.00693
0.02716
0.04893
0.07043
0.08906
0.10268
0.10892
0.10553
0.0854
0.05857
0.0196
-0.031414
-0.09365
-0.16566
-0.24485
-0.33012
-0.41707
-0.50384
-0.58807
-0.66557
-0.73594
-0.79532
-0.84508
-0.88247
-0.90352
-0.91871
-0.92536
-0.92329
-0.91641
-0.90386
-0.88859
-0.87194
-0.85501
-0.8395
-0.82573
-0.81443
-0.80646
-0.80045
-0.79882
-0.79933
-0.79766
-0.80345
-0.8124
-0.82253
-0.83525
-0.84724
-0.85905
-0.86925
-0.87683
-0.8815
-0.88203
-0.87813
-0.87016
-0.85715
-0.84222
-0.82452
-0.80143
-0.78487
-0.773
-0.76613
-0.76785
-0.77684
-0.79505
-0.82155
-0.85497
-0.89369
-0.93415
-0.97319
-1.0066
-1.029
-1.0388
-1.0296
-0.99446
-0.94104
-0.86468
-0.76391
-0.64229
-0.49991
-0.34322
-0.17372
6.9389e-18
0.17372
0.34322
0.49991
0.64229
0.76391
0.86468
0.94104
0.99446
1.0242
1.0343
1.026
1.0055
0.97429
0.93752
0.8991
0.86194
0.82938
0.80288
0.78377
0.77301
0.76881
0.77272
0.7815
0.80628
0.8214
0.83696
0.85033
0.86265
0.87097
0.87634
0.87836
0.87712
0.87352
0.86742
0.85931
0.85009
0.83885
0.82848
0.81742
0.80766
0.79846
0.79228
0.78857
0.79027
0.79589
0.80752
0.82484
0.84742
0.8749
0.90512
0.93629
0.96547
0.98797
1.0027
1.003
0.998
0.95974
0.89732
0.80743
0.69193
0.54911
0.38428
0.1985
0.00066
-0.20384
-0.40868
-0.60277
-0.78041
-0.93127
-1.0509
-1.1309
-1.1688
-1.1601
-1.1061
-1.0067
-0.86781
-0.69217
-0.48888
-0.26364
-0.02846
0.20842
0.43872
0.65023
0.83699
0.98919
1.1037
1.1733
1.1862
1.1626
1.0946
0.98307
0.83475
0.65243
0.44546
0.21924
-0.01452
-0.24798
-0.47322
-0.67831
-0.85749
-1.0013
-1.1067
-1.1668
-1.1813
-1.1479
-1.0705
-0.95103
-0.79767
-0.61489
-0.41332
-0.1993
0.01518
0.2227
0.41668
0.58711
0.73193
0.84543
0.92892
0.98094
